ID,Publicacao_selecionada,Especie,Localidade,MUNICIPALITY,Estado,Pais,Longitude,Latitude,UC,Altitude,Olsoneconame
ALN_00003,unpublished data,Cabassous tatouay,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.734626,-22.412111,Yes,229,Serra do Mar coastal forests
ALN_00004,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.734626,-22.412111,Yes,229,Serra do Mar coastal forests
ALN_00005,unpublished data,Tamandua tetradactyla,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.734626,-22.412111,Yes,229,Serra do Mar coastal forests
ALN_00006,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.730777,-22.397255,Yes,519,Serra do Mar coastal forests
ALN_00007,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.726515,-22.382166,Yes,812,Serra do Mar coastal forests
ALN_00008,unpublished data,Tamandua tetradactyla,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.726515,-22.382166,Yes,812,Serra do Mar coastal forests
ALN_00009,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.724797,-22.377913,Yes,848,Serra do Mar coastal forests
ALN_00010,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.725332,-22.373801,Yes,900,Serra do Mar coastal forests
ALN_00011,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.723465,-22.370732,Yes,1083,Serra do Mar coastal forests
ALN_00012,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.73733,-22.415109,Yes,229,Serra do Mar coastal forests
ALN_00013,unpublished data,Tamandua tetradactyla,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.73733,-22.415109,Yes,229,Serra do Mar coastal forests
ALN_00014,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.736809,-22.395976,Yes,421,Serra do Mar coastal forests
ALN_00015,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.729245,-22.385561,Yes,554,Serra do Mar coastal forests
ALN_00016,unpublished data,Euphractus sexcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.729245,-22.385561,Yes,554,Serra do Mar coastal forests
ALN_00017,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.728694,-22.377519,Yes,812,Serra do Mar coastal forests
ALN_00018,unpublished data,Tamandua tetradactyla,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.728694,-22.377519,Yes,812,Serra do Mar coastal forests
ALN_00019,unpublished data,Cabassous tatouay,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.728694,-22.377519,Yes,812,Serra do Mar coastal forests
ALN_00020,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.731942,-22.377349,Yes,812,Serra do Mar coastal forests
ALN_00021,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.735825,-22.374387,Yes,1507,Serra do Mar coastal forests
ALN_00022,unpublished data,Cabassous tatouay,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.73777,-22.371903,Yes,1507,Serra do Mar coastal forests
ALN_00023,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.73777,-22.371903,Yes,1507,Serra do Mar coastal forests
ALN_00024,unpublished data,Tamandua tetradactyla,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.753741,-22.416851,Yes,161,Serra do Mar coastal forests
ALN_00025,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.753741,-22.416851,Yes,161,Serra do Mar coastal forests
ALN_00026,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.74235,-22.417924,Yes,186,Serra do Mar coastal forests
ALN_00027,unpublished data,Tamandua tetradactyla,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.74235,-22.417924,Yes,186,Serra do Mar coastal forests
ALN_00028,unpublished data,Tamandua tetradactyla,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.756728,-22.412327,Yes,389,Serra do Mar coastal forests
ALN_00029,unpublished data,Cabassous tatouay,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.741832,-22.403129,Yes,568,Serra do Mar coastal forests
ALN_00030,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.741832,-22.403129,Yes,568,Serra do Mar coastal forests
ALN_00031,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.748128,-22.405789,Yes,568,Serra do Mar coastal forests
ALN_00032,unpublished data,Euphractus sexcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.748128,-22.405789,Yes,568,Serra do Mar coastal forests
ALN_00033,unpublished data,Tamandua tetradactyla,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.748128,-22.405789,Yes,568,Serra do Mar coastal forests
ALN_00034,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.74064,-22.389757,Yes,754,Serra do Mar coastal forests
ALN_00035,unpublished data,Cabassous tatouay,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.74064,-22.389757,Yes,754,Serra do Mar coastal forests
ALN_00036,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.747992,-22.400093,Yes,568,Serra do Mar coastal forests
ALN_00037,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.746352,-22.381283,Yes,1073,Serra do Mar coastal forests
ALN_00038,unpublished data,Cabassous tatouay,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.746352,-22.381283,Yes,1073,Serra do Mar coastal forests
ALN_00039,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.746025,-22.380106,Yes,1073,Serra do Mar coastal forests
ALN_00040,unpublished data,Cabassous tatouay,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.746025,-22.380106,Yes,1073,Serra do Mar coastal forests
ALN_00041,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.743836,-22.37681,Yes,1073,Serra do Mar coastal forests
ALN_00042,unpublished data,Tamandua tetradactyla,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.736867,-22.414718,Yes,229,Serra do Mar coastal forests
ALN_00043,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.736867,-22.414718,Yes,229,Serra do Mar coastal forests
ALN_00044,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.734911,-22.411642,Yes,229,Serra do Mar coastal forests
ALN_00045,unpublished data,Tamandua tetradactyla,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.734911,-22.411642,Yes,229,Serra do Mar coastal forests
ALN_00046,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.730736,-22.396848,Yes,519,Serra do Mar coastal forests
ALN_00047,unpublished data,Tamandua tetradactyla,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.726072,-22.381923,Yes,812,Serra do Mar coastal forests
ALN_00048,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.736472,-22.395965,Yes,421,Serra do Mar coastal forests
ALN_00049,unpublished data,Tamandua tetradactyla,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.736472,-22.395965,Yes,421,Serra do Mar coastal forests
ALN_00050,unpublished data,Cabassous tatouay,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.736472,-22.395965,Yes,421,Serra do Mar coastal forests
ALN_00051,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.728991,-22.385661,Yes,554,Serra do Mar coastal forests
ALN_00052,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.72513,-22.377428,Yes,812,Serra do Mar coastal forests
ALN_00053,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.731899,-22.377061,Yes,812,Serra do Mar coastal forests
ALN_00054,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.737637,-22.371876,Yes,1507,Serra do Mar coastal forests
ALN_00055,unpublished data,Cabassous tatouay,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.742564,-22.417856,Yes,186,Serra do Mar coastal forests
ALN_00056,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.742564,-22.417856,Yes,186,Serra do Mar coastal forests
ALN_00057,unpublished data,Tamandua tetradactyla,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.742564,-22.417856,Yes,186,Serra do Mar coastal forests
ALN_00058,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.74157,-22.403055,Yes,322,Serra do Mar coastal forests
ALN_00059,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.740947,-22.389958,Yes,754,Serra do Mar coastal forests
ALN_00060,unpublished data,Tamandua tetradactyla,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.740947,-22.389958,Yes,754,Serra do Mar coastal forests
ALN_00061,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.74626,-22.384373,Yes,799,Serra do Mar coastal forests
ALN_00062,unpublished data,Cabassous tatouay,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.74626,-22.384373,Yes,799,Serra do Mar coastal forests
ALN_00063,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.745889,-22.380122,Yes,1073,Serra do Mar coastal forests
ALN_00064,unpublished data,Dasypus novemcinctus,Parque Estadual dos Tres Picos,Cachoeiras de Macacu,RIO DE JANEIRO,BRAZIL,-42.743816,-22.376464,Yes,1073,Serra do Mar coastal forests
ANGA_00084,NA,Tamandua tetradactyla,Reserva Biologica Augusto Ruschi,SANTA TERESA,ESPIRITO SANTO,BRAZIL,-40.55288,-19.91632,Yes,843,Bahia coastal forests
ANGA_00085,NA,Tamandua tetradactyla,Reserva Biologica Augusto Ruschi,SANTA TERESA,ESPIRITO SANTO,BRAZIL,-40.5463,-19.90032,Yes,903,Bahia coastal forests
ANGA_00086,NA,Tamandua tetradactyla,Reserva Biologica Augusto Ruschi,SANTA TERESA,ESPIRITO SANTO,BRAZIL,-40.55791,-19.84742,Yes,904,Bahia coastal forests
ANGA_00087,NA,Dasypus novemcinctus,Reserva Biologica Augusto Ruschi,SANTA TERESA,ESPIRITO SANTO,BRAZIL,-40.53757,-19.856,Yes,883,Bahia coastal forests
ANGA_00088,NA,Dasypus novemcinctus,Reserva Biologica Augusto Ruschi,SANTA TERESA,ESPIRITO SANTO,BRAZIL,-40.53978,-19.88149,Yes,878,Bahia coastal forests
ANGA_00089,NA,Dasypus novemcinctus,Reserva Biologica Augusto Ruschi,SANTA TERESA,ESPIRITO SANTO,BRAZIL,-40.55791,-19.84742,Yes,904,Bahia coastal forests
CAKA_00006,,Tamandua tetradactyla,Parque Estadual do Turvo,DERRUBADAS,RIO GRANDE DO SUL,BRAZIL,-54.012497,-27.216217,Yes,186,Alto Parana Atlantic forests
CAKA_00019,,Dasypus novemcinctus,Parque Estadual do Turvo,DERRUBADAS,RIO GRANDE DO SUL,BRAZIL,-53.881681,-27.136303,Yes,231,Alto Parana Atlantic forests
DCUN_00001,Unpublished data,Dasypus novemcinctus,Areado municipality,AREADO,MINAS GERAIS,BRAZIL,-46.168584,-21.349299,No,839,Alto Parana Atlantic forests
DCUN_00002,Unpublished data,Myrmecophaga tridactyla,Areado municipality,AREADO,MINAS GERAIS,BRAZIL,-46.168584,-21.349299,No,839,Alto Parana Atlantic forests
DCUN_00003,Unpublished data,Tamandua tetradactyla,Areado municipality,AREADO,MINAS GERAIS,BRAZIL,-46.231224,-21.42318,No,1088,Alto Parana Atlantic forests
DCUN_00004,Unpublished data,Dasypus sp.,Alfenas municipality,Alfenas,MINAS GERAIS,BRAZIL,-45.926162,-21.476649,No,825,Alto Parana Atlantic forests
DCUN_00005,Unpublished data,Tamandua tetradactyla,Alfenas municipality,Alfenas,MINAS GERAIS,BRAZIL,-45.926162,-21.476649,No,825,Alto Parana Atlantic forests
DCUN_00006,Unpublished data,Dasypus sp.,Alfenas municipality,Alfenas,MINAS GERAIS,BRAZIL,-46.148986,-21.446248,No,816,Alto Parana Atlantic forests
DCUN_00007,Unpublished data,Dasypus novemcinctus,Alfenas municipality,Alfenas,MINAS GERAIS,BRAZIL,-46.148986,-21.446248,No,816,Alto Parana Atlantic forests
DCUN_00008,Unpublished data,Myrmecophaga tridactyla,Alfenas municipality,Alfenas,MINAS GERAIS,BRAZIL,-46.148986,-21.446248,No,816,Alto Parana Atlantic forests
DCUN_00009,Unpublished data,Myrmecophaga tridactyla,Conceicao da Aparecida municipality,Conceicao da Aparecida,MINAS GERAIS,BRAZIL,-46.129782,-21.06511,No,988,Alto Parana Atlantic forests
DCUN_00010,Unpublished data,Myrmecophaga tridactyla,Conceicao da Aparecida municipality,Conceicao da Aparecida,MINAS GERAIS,BRAZIL,-46.129782,-21.06511,No,988,Alto Parana Atlantic forests
DCUN_00011,Unpublished data,Myrmecophaga tridactyla,Campos Gerais municipality,Campos Gerais,MINAS GERAIS,BRAZIL,-45.94422,-21.153906,No,867,Alto Parana Atlantic forests
DCUN_00012,Unpublished data,Myrmecophaga tridactyla,Campos Gerais municipality,Campos Gerais,MINAS GERAIS,BRAZIL,-45.94422,-21.153906,No,867,Alto Parana Atlantic forests
DCUN_00013,Unpublished data,Dasypus sp.,Campos Gerais municipality,Campos Gerais,MINAS GERAIS,BRAZIL,-45.771787,-21.211292,No,816,Alto Parana Atlantic forests
DCUN_00014,Unpublished data,Dasypus novemcinctus,Campos Gerais municipality,Campos Gerais,MINAS GERAIS,BRAZIL,-45.771787,-21.211292,No,816,Alto Parana Atlantic forests
DCUN_00015,Unpublished data,Myrmecophaga tridactyla,Campos Gerais municipality,Campos Gerais,MINAS GERAIS,BRAZIL,-45.771787,-21.211292,No,816,Alto Parana Atlantic forests
FEPE_00001,NA,Euphractus sexcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.78259118,-31.44826047,No,175,Uruguayan savanna
FEPE_00002,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.78259118,-31.44826047,No,175,Uruguayan savanna
FEPE_00003,NA,Euphractus sexcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.75171389,-31.48584688,No,271,Uruguayan savanna
FEPE_00004,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00005,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81035746,-31.48123538,No,164,Uruguayan savanna
FEPE_00006,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00007,NA,Tamandua tetradactyla,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00008,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00009,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00010,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00011,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00012,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00013,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00014,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81035746,-31.48123538,No,164,Uruguayan savanna
FEPE_00015,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00016,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00017,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.78259118,-31.44826047,No,175,Uruguayan savanna
FEPE_00018,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.75171389,-31.48584688,No,271,Uruguayan savanna
FEPE_00019,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00020,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00021,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00022,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00023,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00024,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00025,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00026,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00027,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00028,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00029,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00030,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00031,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00032,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00033,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00034,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00035,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00036,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00037,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00038,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00039,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.73587343,-31.46911588,No,207,Uruguayan savanna
FEPE_00040,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00041,NA,Tamandua tetradactyla,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00042,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00043,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00044,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00045,NA,Tamandua tetradactyla,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00046,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00047,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00048,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00049,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00050,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00051,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00052,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00053,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.79976768,-31.4600326,No,187,Uruguayan savanna
FEPE_00054,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
FEPE_00055,NA,Dasypus novemcinctus,Seival -UTE Pampa Sul-,CANDIOTA,RIO GRANDE DO SUL,BRAZIL,-53.81724941,-31.5029692,No,150,Uruguayan savanna
